timestamp,rsd_wd,rsd_ws,rsd_ti,z28_n,z28_wd,z28_ws,z28_ti,z29_n,z29_wd,z29_ws,z29_ti
12/25/16 10:00,269.8738,5.5548,4.374594945,10801.0,276.50907889999996,5.721346558,3.444024246,10801.0,277.1126607,5.481462733,4.407324838
12/25/16 10:10,265.3122,6.1289,3.4769697660000003,10800.0,272.0803064,6.347229665,2.438384009,10800.0,271.6069903,6.081306393999999,3.1598974539999998
12/25/16 10:20,262.7047,5.7752,4.11068015,10800.0,268.39997259999996,5.957526137,3.495713647,10800.0,267.7283683,5.793733884,3.807176883
12/25/16 10:30,263.8849,6.3035,4.413421115,10800.0,271.2049187,6.537835075,3.2262612839999996,10801.0,270.8814477,6.299470347000001,4.100614787
12/25/16 10:40,266.5779,5.4132,7.03280869,10800.0,274.64045120000003,5.570649692000001,5.135979183,10800.0,274.7200557,5.378319966,5.340103575
12/25/16 11:10,270.3073,4.4792,9.238256832000001,10800.0,277.2905293,4.538516865,6.355393604,10800.0,277.92531260000004,4.3855815719999995,6.759830236
12/25/16 11:20,263.5392,4.2409,10.93399986,10800.0,270.46828089999997,4.274675941,7.650220044,10801.0,270.0502288,4.134260933,8.553945888
12/25/16 11:30,259.94,3.7018,10.53001243,10800.0,267.27421069999997,3.79087747,6.5326462329999995,10800.0,266.57559810000004,3.709146385,6.938737637000001
12/25/16 11:40,260.0076,4.332,8.335641736,10800.0,267.5702204,4.565727257,5.556085402999999,10801.0,266.7805775,4.468356168,5.477976432
12/25/16 11:50,266.8624,4.4910000000000005,6.25250501,10801.0,274.2993253,4.650683405,4.598581765,10801.0,274.2866101,4.482045852,5.139261403
12/25/16 12:00,264.6765,4.0848,5.052878966000001,10800.0,271.74285269999996,4.16361715,2.829246655,10800.0,271.1712452,4.0173289180000005,3.382551479
12/25/16 12:10,259.38,3.9925,3.949906074,10801.0,265.17491,4.120419334,2.384461188,10801.0,264.5124135,4.014118793,2.256571684
12/25/16 12:20,253.9822,3.9277,6.2250171860000005,10800.0,259.2085724,4.052028771,5.454179738,10800.0,258.7811694,3.939633577,5.38377608
12/25/16 12:30,247.1603,3.8873,4.645898181000001,10800.0,252.66475789999998,4.072999558999999,2.5751340480000002,10801.0,252.17861430000002,4.003024171,2.590015826
12/25/16 12:40,247.6885,4.1996,6.245832936,10801.0,253.80873530000002,4.417652508,4.469208094,10800.0,253.2718345,4.334202708,4.515576966999999
12/25/16 13:00,248.0048,4.1937,7.659107709,10800.0,254.93285260000002,4.385568369,6.15823557,10800.0,254.4065214,4.310293038999999,5.62286013
12/25/16 13:10,254.3449,4.1425,4.96077248,10801.0,259.08368889999997,4.325766649,3.2776321489999996,10801.0,258.48311609999996,4.230670006,3.216364722
12/25/16 13:20,246.1021,3.8191,6.132334843,10800.0,251.66621060000003,3.960593273,3.213133458,10800.0,250.84911680000002,3.89320774,3.1510403030000003
